timestamp,adc_x,adc_y,adc_z
2025-02-26 17:19:38.808080,68.0,0.0,-19.0
2025-02-26 17:19:38.808187,58.0,0.0,-31.0
2025-02-26 17:19:38.808565,42.0,0.0,-20.0
2025-02-26 17:19:38.864197,68.0,0.0,-12.0
2025-02-26 17:19:38.864461,84.0,0.0,-3.0
2025-02-26 17:19:38.865005,90.0,0.0,-2.0
2025-02-26 17:19:38.865041,80.0,0.0,-12.0
2025-02-26 17:19:38.865532,64.0,0.0,-22.0
2025-02-26 17:19:38.866246,56.0,0.0,-28.0
2025-02-26 17:19:38.866854,61.0,0.0,-19.0
2025-02-26 17:19:38.867528,84.0,0.0,-1.0
2025-02-26 17:19:38.868089,92.0,0.0,-3.0
2025-02-26 17:19:38.868662,40.0,0.0,-27.0
2025-02-26 17:19:38.923690,61.0,0.0,-21.0
2025-02-26 17:19:38.923906,51.0,0.0,-33.0
2025-02-26 17:19:38.924606,79.0,0.0,-6.0
2025-02-26 17:19:38.925003,91.0,0.0,-2.0
2025-02-26 17:19:38.925601,84.0,0.0,-3.0
2025-02-26 17:19:38.926534,74.0,0.0,-15.0
2025-02-26 17:19:38.926862,62.0,0.0,-27.0
2025-02-26 17:19:38.927462,57.0,0.0,-31.0
2025-02-26 17:19:38.928122,60.0,0.0,-18.0
2025-02-26 17:19:38.928632,74.0,0.0,-1.0
2025-02-26 17:19:38.984166,92.0,0.0,-2.0
2025-02-26 17:19:38.984300,91.0,0.0,-4.0
2025-02-26 17:19:38.984988,74.0,0.0,-13.0
2025-02-26 17:19:39.043956,62.0,0.0,-19.0
2025-02-26 17:19:39.044439,58.0,0.0,-31.0
2025-02-26 17:19:39.044456,52.0,0.0,-27.0
2025-02-26 17:19:39.045210,84.0,0.0,-2.0
2025-02-26 17:19:39.045704,92.0,0.0,-2.0
2025-02-26 17:19:39.046240,82.0,0.0,-12.0
2025-02-26 17:19:39.047041,67.0,0.0,-21.0
2025-02-26 17:19:39.047711,60.0,0.0,-29.0
2025-02-26 17:19:39.048397,52.0,0.0,-33.0
2025-02-26 17:19:39.048902,73.0,0.0,-10.0
2025-02-26 17:19:39.049393,90.0,0.0,-1.0
2025-02-26 17:19:39.049847,91.0,0.0,-2.0
2025-02-26 17:19:39.050545,74.0,0.0,-17.0
2025-02-26 17:19:39.051197,63.0,0.0,-27.0
2025-02-26 17:19:39.051682,52.0,0.0,-32.0
2025-02-26 17:19:39.052485,64.0,0.0,-16.0
2025-02-26 17:19:39.053030,75.0,0.0,-16.0
2025-02-26 17:19:39.104016,59.0,0.0,-13.0
2025-02-26 17:19:39.104383,90.0,0.0,-3.0
2025-02-26 17:19:39.104610,89.0,0.0,-2.0
2025-02-26 17:19:39.105002,79.0,0.0,-15.0
2025-02-26 17:19:39.105692,62.0,0.0,-24.0
2025-02-26 17:19:39.106283,53.0,0.0,-33.0
2025-02-26 17:19:39.106820,72.0,0.0,-15.0
2025-02-26 17:19:39.107658,89.0,0.0,1.0
2025-02-26 17:19:39.108109,90.0,0.0,-1.0
2025-02-26 17:19:39.163764,68.0,0.0,-27.0
2025-02-26 17:19:39.164063,60.0,0.0,-23.0
2025-02-26 17:19:39.164636,53.0,0.0,-32.0
2025-02-26 17:19:39.165049,76.0,0.0,-7.0
2025-02-26 17:19:39.165638,90.0,0.0,-1.0
2025-02-26 17:19:39.166453,88.0,0.0,-2.0
2025-02-26 17:19:39.167085,69.0,0.0,-17.0
2025-02-26 17:19:39.167623,60.0,0.0,-28.0
2025-02-26 17:19:39.168119,52.0,0.0,-33.0
2025-02-26 17:19:39.168758,84.0,0.0,-1.0
2025-02-26 17:19:39.169476,83.0,0.0,-16.0
2025-02-26 17:19:39.223711,66.0,0.0,-20.0
2025-02-26 17:19:39.224190,60.0,0.0,-28.0
2025-02-26 17:19:39.224681,51.0,0.0,-23.0
2025-02-26 17:19:39.224900,89.0,0.0,0.0
2025-02-26 17:19:39.225738,84.0,0.0,-3.0
2025-02-26 17:19:39.226479,72.0,0.0,-19.0
2025-02-26 17:19:39.226999,60.0,0.0,-31.0
2025-02-26 17:19:39.227576,57.0,0.0,-21.0
2025-02-26 17:19:39.228084,89.0,0.0,-3.0
2025-02-26 17:19:39.284025,90.0,0.0,5.0
2025-02-26 17:19:39.284160,69.0,0.0,-15.0
2025-02-26 17:19:39.284516,60.0,0.0,-29.0
2025-02-26 17:19:39.285348,50.0,0.0,-29.0
2025-02-26 17:19:39.285621,89.0,0.0,-3.0
2025-02-26 17:19:39.286471,91.0,0.0,-1.0
2025-02-26 17:19:39.286837,82.0,0.0,-12.0
2025-02-26 17:19:39.287532,66.0,0.0,-22.0
2025-02-26 17:19:39.288193,58.0,0.0,-29.0
2025-02-26 17:19:39.288702,52.0,0.0,-30.0
2025-02-26 17:19:39.289341,89.0,0.0,-13.0
2025-02-26 17:19:39.343931,92.0,0.0,-2.0
2025-02-26 17:19:39.344192,74.0,0.0,-15.0
2025-02-26 17:19:39.344349,60.0,0.0,-27.0
2025-02-26 17:19:39.345168,51.0,0.0,-33.0
2025-02-26 17:19:39.345690,72.0,0.0,-14.0
2025-02-26 17:19:39.346507,93.0,0.0,1.0
2025-02-26 17:19:39.346878,84.0,0.0,0.0
2025-02-26 17:19:39.347525,74.0,0.0,-14.0
2025-02-26 17:19:39.348120,62.0,0.0,-23.0
2025-02-26 17:19:39.403838,52.0,0.0,-51.0
2025-02-26 17:19:39.403923,78.0,0.0,-5.0
2025-02-26 17:19:39.404488,92.0,0.0,-1.0
2025-02-26 17:19:39.405026,83.0,0.0,-4.0
2025-02-26 17:19:39.405701,68.0,0.0,-20.0
2025-02-26 17:19:39.406445,58.0,0.0,-32.0
2025-02-26 17:19:39.407082,62.0,0.0,-17.0
2025-02-26 17:19:39.407699,91.0,0.0,1.0
2025-02-26 17:19:39.408189,83.0,0.0,-3.0
2025-02-26 17:19:39.408698,72.0,0.0,-18.0
2025-02-26 17:19:39.463890,58.0,0.0,-46.0
2025-02-26 17:19:39.464180,56.0,0.0,-29.0
2025-02-26 17:19:39.464422,84.0,0.0,-3.0
2025-02-26 17:19:39.464900,90.0,0.0,-3.0
2025-02-26 17:19:39.465599,77.0,0.0,-13.0
2025-02-26 17:19:39.466147,61.0,0.0,-24.0
2025-02-26 17:19:39.466870,51.0,0.0,-32.0
2025-02-26 17:19:39.467477,78.0,0.0,-3.0
2025-02-26 17:19:39.468179,90.0,0.0,-2.0
2025-02-26 17:19:39.468676,76.0,0.0,-13.0
2025-02-26 17:19:39.469409,62.0,0.0,-31.0
2025-02-26 17:19:39.524448,56.0,0.0,-37.0
2025-02-26 17:19:39.524879,80.0,0.0,-3.0
2025-02-26 17:19:39.524910,91.0,0.0,-1.0
2025-02-26 17:19:39.525111,76.0,0.0,-14.0
2025-02-26 17:19:39.525676,60.0,0.0,-27.0
2025-02-26 17:19:39.526272,52.0,0.0,-34.0
2025-02-26 17:19:39.527034,74.0,0.0,-11.0
2025-02-26 17:19:39.527880,90.0,0.0,0.0
2025-02-26 17:19:39.528272,90.0,0.0,-1.0
